gen,gen_time,fitness_min,fitness_max,fitness_avg,champ_id,champ_mean,champ_std,champ_teams,champ_learners,champ_instructions,champ_act_instructions,champ_real_acts,pop_roots,pop_teams,pop_learners
60, 177.6381857395172, -124.05816139000308, 8.299722638830698, -9.32948340126076, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 272, 360, 776
61, 115.19762682914734, -121.30137909579958, 8.299722638830698, -30.301679614730656, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 257, 360, 893
62, 166.12124919891357, -122.41549030923973, 8.299722638830698, -8.193850261428056, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 265, 360, 783
63, 145.4832079410553, -123.33817101352115, 8.299722638830698, -14.06085350997083, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 263, 360, 786
64, 151.17952489852905, -122.38082992503332, 8.299722638830698, -13.607403538438284, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 272, 360, 804
65, 175.76003456115723, -116.82097247492077, 8.299722638830698, -9.329340745328121, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 268, 360, 784
66, 134.59440326690674, -119.34429063962011, 8.299722638830698, -27.94595526813487, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 245, 360, 864
67, 152.17652583122253, -119.53952701178132, 8.299722638830698, -7.456424732305396, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 255, 360, 789
68, 167.43991494178772, -125.29322544709524, 8.299722638830698, -11.542260266902833, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 270, 360, 774
69, 164.39787912368774, -119.31521170211013, 8.299722638830698, -9.15020166495394, d33373b5-3de9-4f6f-a769-72d1ec9dca32, 8.299722638830698, 0.16968109877899915, 2, 5, 242,60, 4, 267, 360, 783
